Ano,Pais,Produto,Valor,Peso_kg,Tipo
2024,Canadá,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,266895,123758,Histórico
2024,Japão,Instrumentos musicais; suas partes e acessórios,265324,1830,Histórico
2024,Japão,Filamentos sintéticos ou artificiais,260917,3396,Histórico
2024,Canadá,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",260556,15839,Histórico
2024,Canadá,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",259357,64497,Histórico
2024,Espanha,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",254954,31263,Histórico
2024,Chile,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",251018,18854,Histórico
2024,China,Adubos (fertilizantes),250744,80988,Histórico
2024,Alemanha,Níquel e suas obras,249123,3091,Histórico
2024,Estados Unidos,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,243576,3151,Histórico
2024,China,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",238644,4431,Histórico
2024,Canadá,Obras diversas de metais comuns,238616,6629,Histórico
2024,Argentina,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",231123,47705,Histórico
2024,Japão,Animais vivos,226778,1838,Histórico
2024,Países Baixos (Holanda),"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",221804,180009,Histórico
2024,Canadá,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",219023,217993,Histórico
2024,Canadá,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",216626,9451,Histórico
2024,China,Vidro e suas obras,214807,43659,Histórico
2024,Japão,Obras diversas de metais comuns,205633,2512,Histórico
2024,Japão,Plantas vivas e produtos de floricultura,202490,4386,Histórico
2024,Chile,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",199777,11592,Histórico
2024,Argentina,Peles com pelo e suas obras; peles com pelo artificiais,199116,8755,Histórico
2024,Canadá,Filamentos sintéticos ou artificiais,193953,10738,Histórico
2024,México,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",193894,24190,Histórico
2024,Chile,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,191618,18508,Histórico
2024,Espanha,Instrumentos musicais; suas partes e acessórios,185005,10659,Histórico
2024,Alemanha,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",184661,49488,Histórico
2024,China,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",183815,121554,Histórico
2024,Espanha,Obras diversas,181627,21214,Histórico
2024,Espanha,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",177570,354331,Histórico
2024,Chile,Instrumentos musicais; suas partes e acessórios,174636,3755,Histórico
2024,Espanha,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,172823,27000,Histórico
2024,Países Baixos (Holanda),"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",172402,9553,Histórico
2024,Chile,"Fibras sintéticas ou artificiais, descontínuas",171927,15301,Histórico
2024,Argentina,Embarcações e estruturas flutuantes,164331,5223,Histórico
2024,Espanha,Plantas vivas e produtos de floricultura,164028,12759,Histórico
2024,Argentina,Artigos de relojoaria,155001,6998,Histórico
2024,Japão,Produtos cerâmicos,154469,85180,Histórico
2024,Alemanha,Filamentos sintéticos ou artificiais,154045,8082,Histórico
2024,Argentina,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",153584,3251,Histórico
2024,Canadá,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,151611,90964,Histórico
2024,Alemanha,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,146968,5542,Histórico
2024,Países Baixos (Holanda),Adubos (fertilizantes),142679,16851,Histórico
2024,Japão,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",140081,3253,Histórico
2024,Japão,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",136940,11991,Histórico
2024,Espanha,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",134693,5863,Histórico
2024,China,Obras diversas,129848,9158,Histórico
2024,China,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",125008,81473,Histórico
2024,China,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",124240,32780,Histórico
2024,China,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,123550,21528,Histórico
2024,Argentina,Cortiça e suas obras,120548,11774,Histórico
2024,China,"Vestuário e seus acessórios, de malha",119371,1613,Histórico
2024,Espanha,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",118836,6513,Histórico
2024,China,"Vestuário e seus acessórios, exceto de Malha",116971,4090,Histórico
2024,Alemanha,Plantas vivas e produtos de floricultura,114913,13152,Histórico
2024,Alemanha,Cacau e suas preparações,113223,10545,Histórico
2024,México,Outros metais comuns; ceramais (cermets); obras dessas matérias,112498,933,Histórico
2024,Japão,Obras diversas,108480,8424,Histórico
2024,Canadá,"Gomas, resinas e outros sucos e extratos vegetais",108247,3578,Histórico
2024,Estados Unidos,Obras de espartaria ou de cestaria,104347,3028,Histórico
2024,Chile,Chumbo e suas obras,99060,6796,Histórico
2024,China,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",97754,1047,Histórico
2024,Canadá,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",96781,2516,Histórico
2024,Chile,Artigos de relojoaria,94260,2973,Histórico
2024,Países Baixos (Holanda),"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",93709,30330,Histórico
2024,China,Animais vivos,90580,165,Histórico
2024,Espanha,Peles com pelo e suas obras; peles com pelo artificiais,90505,3836,Histórico
2024,Espanha,Tabaco e seus sucedâneos manufaturados,88585,9096,Histórico
2024,México,Peles com pelo e suas obras; peles com pelo artificiais,83351,2573,Histórico
2024,Países Baixos (Holanda),Obras diversas de metais comuns,82496,1384,Histórico
2024,Alemanha,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",81599,1903,Histórico
2024,Chile,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,80825,3599,Histórico
2024,Canadá,Algodão,80475,4820,Histórico
2024,Canadá,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",79667,3853,Histórico
2024,Países Baixos (Holanda),"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",78576,11233,Histórico
2024,Japão,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",71649,28973,Histórico
2024,Países Baixos (Holanda),"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",68353,4583,Histórico
2024,Japão,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",65401,2196,Histórico
2024,México,Artigos de relojoaria,65029,789,Histórico
2024,Países Baixos (Holanda),Instrumentos musicais; suas partes e acessórios,64290,52,Histórico
2024,Canadá,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,63450,355,Histórico
2024,Países Baixos (Holanda),"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",62244,1958,Histórico
2024,Espanha,Algodão,58748,4528,Histórico
2024,Países Baixos (Holanda),"Objetos de arte, de coleção e antiguidades",57874,466,Histórico
2024,Países Baixos (Holanda),Obras diversas,56173,5658,Histórico
2024,Estados Unidos,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",54875,3346,Histórico
2024,Espanha,Artigos de relojoaria,54325,7,Histórico
2024,Canadá,Artigos de relojoaria,52239,10,Histórico
2024,Argentina,Instrumentos musicais; suas partes e acessórios,51079,1893,Histórico
2024,Alemanha,Embarcações e estruturas flutuantes,50482,60,Histórico
2024,Alemanha,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,50221,17975,Histórico
2024,Chile,Zinco e suas obras,45771,10214,Histórico
2024,Alemanha,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",45197,5730,Histórico
2024,China,"Chapéus e artefatos de uso semelhante, e suas partes",43971,271,Histórico
2024,Países Baixos (Holanda),"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",43553,2090,Histórico
2024,Canadá,"Objetos de arte, de coleção e antiguidades",41999,201,Histórico
2024,Países Baixos (Holanda),"Chapéus e artefatos de uso semelhante, e suas partes",39361,588,Histórico
2024,Espanha,Tecidos de malha,38391,2315,Histórico
2024,México,Animais vivos,38130,2390,Histórico
2024,Canadá,Instrumentos musicais; suas partes e acessórios,38089,77,Histórico
2024,México,Instrumentos musicais; suas partes e acessórios,37672,1216,Histórico
2024,Chile,Plantas vivas e produtos de floricultura,37084,1780,Histórico
2024,Espanha,Cacau e suas preparações,36168,12027,Histórico
2024,Países Baixos (Holanda),Produtos para fotografia e cinematografia,36117,4972,Histórico
2024,China,Artigos de relojoaria,32148,138,Histórico
2024,Argentina,Plantas vivas e produtos de floricultura,28486,808,Histórico
2024,China,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",26744,1427,Histórico
2024,Espanha,"Fibras sintéticas ou artificiais, descontínuas",25104,679,Histórico
2024,Chile,Peles com pelo e suas obras; peles com pelo artificiais,24816,1430,Histórico
2024,México,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",22185,1015,Histórico
2024,Espanha,Animais vivos,22000,500,Histórico
2024,Espanha,Outros metais comuns; ceramais (cermets); obras dessas matérias,21966,60,Histórico
2024,Países Baixos (Holanda),Animais vivos,20100,974,Histórico
2024,Espanha,"Chapéus e artefatos de uso semelhante, e suas partes",19108,298,Histórico
2024,México,Obras de espartaria ou de cestaria,18769,478,Histórico
2024,Canadá,Embarcações e estruturas flutuantes,18698,137,Histórico
2024,Japão,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",18503,921,Histórico
2024,China,Embarcações e estruturas flutuantes,17768,223,Histórico
2024,China,Instrumentos musicais; suas partes e acessórios,17506,192,Histórico
2024,México,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",15203,1966,Histórico
2024,Japão,Artigos de relojoaria,14301,1,Histórico
2024,Chile,Cortiça e suas obras,13124,647,Histórico
2024,Países Baixos (Holanda),Obras de espartaria ou de cestaria,12345,54,Histórico
2024,Canadá,Tecidos de malha,11939,659,Histórico
2024,Países Baixos (Holanda),Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,11483,853,Histórico
2024,Japão,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,11282,629,Histórico
2024,Estados Unidos,Cortiça e suas obras,11145,245,Histórico
2024,Canadá,"Fibras sintéticas ou artificiais, descontínuas",10444,821,Histórico
2024,Japão,Obras de espartaria ou de cestaria,10260,172,Histórico
2024,China,Chumbo e suas obras,9982,832,Histórico
2024,Alemanha,Artigos de relojoaria,9213,6,Histórico
2024,Espanha,Obras de espartaria ou de cestaria,8919,58,Histórico
2024,Chile,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",8779,381,Histórico
2024,Países Baixos (Holanda),Artigos de relojoaria,7760,3,Histórico
2024,México,"Chapéus e artefatos de uso semelhante, e suas partes",7124,282,Histórico
2024,México,Zinco e suas obras,6908,335,Histórico
2024,Argentina,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",5878,3325,Histórico
2024,Argentina,Seda,5597,15,Histórico
2024,Canadá,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,5012,23,Histórico
2024,Espanha,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",4986,64,Histórico
2024,Japão,"Chapéus e artefatos de uso semelhante, e suas partes",4893,73,Histórico
2024,Países Baixos (Holanda),"Fibras sintéticas ou artificiais, descontínuas",4620,1064,Histórico
2024,China,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,3776,15,Histórico
2024,Espanha,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",3692,862,Histórico
